Employee_ID,Full_Name,Age,Phone,Email,Department_Region,Status,Join_Date,Salary,Performance_Score,Remote_Work,Department,Region,Performance_Score_Num,Seniority_Years,Age_Group,Salary_Level
EMP-1669,Alice Davis,25.0,2822700933,alice.davis@example.com,Finance-Illinois,Active,2020-07-31,68371.66,Poor,False,Finance,Illinois,1,5,<25,Low
EMP-1670,Grace Smith,35.0,5962622821,grace.smith@example.com,Admin-New York,Pending,2021-08-04,81021.23,Good,False,Admin,New York,3,4,25-34,Medium
EMP-1671,Charlie Miller,25.0,5120734653,charlie.miller@example.com,Cloud Tech-Nevada,Inactive,2024-10-28,114069.07,Good,True,Cloud Tech,Nevada,3,0,<25,High
EMP-1672,Heidi Miller,30.0,9500507025,heidi.miller@example.com,HR-Illinois,Inactive,2020-10-03,117867.96,Poor,False,HR,Illinois,1,5,25-34,High
EMP-1673,Charlie Miller,30.0,869822104,charlie.miller@example.com,Sales-Florida,Pending,2024-03-13,94509.58,Average,False,Sales,Florida,2,1,25-34,Medium
EMP-1674,Eva Brown,35.0,3161177686,eva.brown@example.com,Finance-Illinois,Active,2024-07-06,56268.78,Excellent,False,Finance,Illinois,4,1,25-34,Low
EMP-1675,Grace Jones,35.0,2904774257,grace.jones@example.com,Admin-California,Active,2020-01-01,86632.14,Poor,True,Admin,California,1,5,25-34,Medium
EMP-1677,Heidi Garcia,35.0,2231164912,heidi.garcia@example.com,Cloud Tech-Florida,Inactive,2023-05-07,85155.05639558233,Average,True,Cloud Tech,Florida,2,2,25-34,Medium
EMP-1678,Frank Johnson,30.0,3424579888,frank.johnson@example.com,Finance-Illinois,Inactive,2022-03-19,67492.73,Excellent,True,Finance,Illinois,4,3,25-34,Low
EMP-1679,Grace Johnson,40.0,4256529059,grace.johnson@example.com,Admin-California,Active,2022-05-14,93772.61,Poor,False,Admin,California,1,3,35-44,Medium
EMP-1680,Eva Garcia,35.0,3202032649,eva.garcia@example.com,DevOps-Nevada,Pending,2024-07-14,68817.54,Excellent,False,DevOps,Nevada,4,1,25-34,Low
EMP-1681,Bob Jones,30.0,9775396736,bob.jones@example.com,Admin-California,Active,2023-07-28,81874.01,Good,True,Admin,California,3,2,25-34,Medium
EMP-1682,Heidi Davis,30.0,9487148551,heidi.davis@example.com,HR-Texas,Active,2020-04-11,117880.14,Average,False,HR,Texas,2,5,25-34,High
EMP-1683,Bob Brown,35.0,4578715840,bob.brown@example.com,HR-New York,Pending,2022-06-16,100897.49,Average,True,HR,New York,2,3,25-34,High
EMP-1684,Charlie Smith,25.0,5608213710,charlie.smith@example.com,Finance-New York,Inactive,2022-05-10,71810.37,Average,True,Finance,New York,2,3,<25,Low
EMP-1685,Frank Miller,40.0,8425476817,frank.miller@example.com,DevOps-Texas,Inactive,2020-06-13,109048.24,Poor,False,DevOps,Texas,1,5,35-44,High
EMP-1686,Alice Miller,35.0,2683230357,alice.miller@example.com,Finance-Texas,Pending,2022-08-20,62712.26,Average,False,Finance,Texas,2,3,25-34,Low
EMP-1687,Eva Jones,40.0,9298808582,eva.jones@example.com,Cloud Tech-Texas,Pending,2021-05-24,76935.85,Good,True,Cloud Tech,Texas,3,4,35-44,Medium
EMP-1688,David Davis,25.0,8252129327,david.davis@example.com,Admin-Florida,Pending,2024-04-27,56577.22,Poor,True,Admin,Florida,1,1,<25,Low
EMP-1689,David Johnson,40.0,9634064685,david.johnson@example.com,Finance-Nevada,Inactive,2021-10-23,61102.8,Good,True,Finance,Nevada,3,3,35-44,Low
EMP-1690,Bob Johnson,35.0,7752401483,bob.johnson@example.com,Finance-Nevada,Inactive,2021-02-10,75229.87,Excellent,True,Finance,Nevada,4,4,25-34,Medium
EMP-1691,David Miller,25.0,3991062271,david.miller@example.com,Admin-Nevada,Inactive,2021-10-26,51054.74,Excellent,False,Admin,Nevada,4,3,<25,Low
EMP-1692,Bob Jones,40.0,3626693350,bob.jones@example.com,Admin-Texas,Active,2023-04-05,104843.27,Excellent,False,Admin,Texas,4,2,35-44,High
EMP-1693,Charlie Brown,35.0,3426192371,charlie.brown@example.com,Cloud Tech-New York,Active,2022-10-20,56398.11,Excellent,False,Cloud Tech,New York,4,2,25-34,Low
EMP-1694,Alice Johnson,25.0,4501848196,alice.johnson@example.com,HR-Nevada,Active,2023-12-07,87544.73,Good,False,HR,Nevada,3,1,<25,Medium
EMP-1695,Heidi Brown,30.0,3741897214,heidi.brown@example.com,HR-Illinois,Pending,2024-03-29,74312.24,Poor,False,HR,Illinois,1,1,25-34,Low
EMP-1696,David Davis,25.0,4064176926,david.davis@example.com,DevOps-Florida,Inactive,2024-01-23,59431.25,Poor,True,DevOps,Florida,1,1,<25,Low
EMP-1697,Heidi Johnson,40.0,4381199536,heidi.johnson@example.com,Sales-California,Pending,2023-11-28,84306.44,Average,False,Sales,California,2,1,35-44,Medium
EMP-1698,Frank Johnson,35.0,6601444855,frank.johnson@example.com,DevOps-Florida,Inactive,2024-11-11,108194.47,Good,False,DevOps,Florida,3,0,25-34,High
EMP-1699,Charlie Williams,25.0,4510173972,charlie.williams@example.com,Sales-New York,Inactive,2021-08-28,107359.3,Excellent,False,Sales,New York,4,4,<25,High
EMP-1700,Heidi Johnson,25.0,9641789968,heidi.johnson@example.com,DevOps-Illinois,Inactive,2024-02-11,85155.05639558233,Good,False,DevOps,Illinois,3,1,<25,Medium
EMP-1701,Frank Garcia,30.0,8609191910,frank.garcia@example.com,Admin-California,Pending,2020-05-09,96080.26,Average,False,Admin,California,2,5,25-34,High
EMP-1702,Grace Smith,30.0,3599660576,grace.smith@example.com,Sales-Nevada,Inactive,2024-04-17,88602.75,Average,True,Sales,Nevada,2,1,25-34,Medium
EMP-1703,Frank Garcia,40.0,9806603919,frank.garcia@example.com,DevOps-California,Active,2020-07-16,86624.04,Good,True,DevOps,California,3,5,35-44,Medium
EMP-1704,Charlie Jones,30.0,5146074554,charlie.jones@example.com,Cloud Tech-New York,Active,2022-09-21,63413.16,Good,True,Cloud Tech,New York,3,3,25-34,Low
EMP-1705,Grace Jones,40.0,3470574237,grace.jones@example.com,Sales-Illinois,Pending,2023-04-23,67915.7,Good,False,Sales,Illinois,3,2,35-44,Low
EMP-1706,Bob Brown,25.0,8565271558,bob.brown@example.com,Admin-Nevada,Inactive,2024-12-27,108245.44,Poor,True,Admin,Nevada,1,0,<25,High
EMP-1707,Alice Garcia,35.0,8354116596,alice.garcia@example.com,Sales-Nevada,Inactive,2024-08-10,75834.81,Excellent,True,Sales,Nevada,4,1,25-34,Medium
EMP-1708,Eva Garcia,30.0,2634755751,eva.garcia@example.com,Cloud Tech-Nevada,Active,2024-09-04,71273.32,Good,False,Cloud Tech,Nevada,3,1,25-34,Low
EMP-1709,Bob Garcia,25.0,2501394883,bob.garcia@example.com,DevOps-New York,Pending,2022-02-28,63262.23,Good,False,DevOps,New York,3,3,<25,Low
EMP-1710,David Davis,30.0,8826913118,david.davis@example.com,DevOps-New York,Pending,2024-03-14,89069.91,Good,False,DevOps,New York,3,1,25-34,Medium
EMP-1711,Frank Johnson,40.0,6425856260,frank.johnson@example.com,DevOps-Nevada,Inactive,2024-12-13,57287.17,Average,True,DevOps,Nevada,2,0,35-44,Low
EMP-1712,Grace Smith,30.0,4991537037,grace.smith@example.com,HR-Nevada,Active,2022-12-29,119890.35,Average,True,HR,Nevada,2,2,25-34,High
EMP-1713,Frank Brown,35.0,2407333372,frank.brown@example.com,Sales-California,Inactive,2022-04-24,103492.91,Poor,False,Sales,California,1,3,25-34,High
EMP-1714,Frank Garcia,30.0,2043097767,frank.garcia@example.com,Admin-Illinois,Pending,2021-03-14,76254.42,Excellent,False,Admin,Illinois,4,4,25-34,Medium
EMP-1715,Eva Garcia,35.0,8936289695,eva.garcia@example.com,Finance-Florida,Inactive,2020-01-01,100841.93,Poor,True,Finance,Florida,1,5,25-34,High
EMP-1716,Alice Williams,30.0,4546553584,alice.williams@example.com,Admin-California,Active,2021-09-07,118907.61,Excellent,True,Admin,California,4,4,25-34,High
EMP-1717,Frank Brown,25.0,1253892186,frank.brown@example.com,DevOps-California,Pending,2022-11-13,88942.62,Average,False,DevOps,California,2,2,<25,Medium
EMP-1718,Charlie Garcia,25.0,8519358373,charlie.garcia@example.com,Cloud Tech-Florida,Inactive,2020-11-15,59688.57,Average,False,Cloud Tech,Florida,2,4,<25,Low
EMP-1719,David Brown,30.0,9079779611,david.brown@example.com,HR-California,Active,2023-03-14,77985.88,Average,True,HR,California,2,2,25-34,Medium
EMP-1720,Bob Johnson,35.0,878057214,bob.johnson@example.com,Finance-New York,Inactive,2024-08-18,112931.69,Poor,False,Finance,New York,1,1,25-34,High
EMP-1721,Bob Williams,30.0,1494097625,bob.williams@example.com,DevOps-California,Active,2024-02-05,106583.88,Good,True,DevOps,California,3,1,25-34,High
EMP-1722,Alice Brown,35.0,3748453985,alice.brown@example.com,HR-Florida,Inactive,2024-11-12,58437.84,Good,True,HR,Florida,3,0,25-34,Low
EMP-1723,Alice Smith,40.0,2895090590,alice.smith@example.com,Cloud Tech-California,Pending,2020-03-25,72352.16,Average,True,Cloud Tech,California,2,5,35-44,Low
EMP-1724,Frank Smith,30.0,1918623391,frank.smith@example.com,DevOps-New York,Active,2020-04-13,97154.47,Good,True,DevOps,New York,3,5,25-34,High
EMP-1725,Heidi Jones,30.0,2071511695,heidi.jones@example.com,Sales-Illinois,Active,2021-03-30,80235.5,Good,False,Sales,Illinois,3,4,25-34,Medium
EMP-1726,Charlie Williams,30.0,6672521451,charlie.williams@example.com,HR-Texas,Inactive,2023-03-16,102172.05,Poor,False,HR,Texas,1,2,25-34,High
EMP-1727,Eva Williams,25.0,6471246334,eva.williams@example.com,Finance-Illinois,Inactive,2024-05-03,98850.94,Excellent,True,Finance,Illinois,4,1,<25,High
EMP-1728,Heidi Jones,30.0,1571840907,heidi.jones@example.com,Admin-Florida,Inactive,2023-08-28,89993.15,Average,True,Admin,Florida,2,2,25-34,Medium
EMP-1729,David Brown,30.0,512080055,david.brown@example.com,Cloud Tech-California,Inactive,2021-10-24,97931.66,Average,True,Cloud Tech,California,2,3,25-34,High
EMP-1730,Bob Williams,40.0,4099512396,bob.williams@example.com,Finance-California,Inactive,2021-01-25,72451.69,Poor,True,Finance,California,1,4,35-44,Low
EMP-1731,Alice Smith,35.0,2835129591,alice.smith@example.com,Admin-California,Pending,2024-08-09,119311.14,Poor,True,Admin,California,1,1,25-34,High
EMP-1732,Charlie Smith,40.0,7282709080,charlie.smith@example.com,Cloud Tech-New York,Active,2023-11-04,76167.46,Good,False,Cloud Tech,New York,3,1,35-44,Medium
EMP-1733,Bob Garcia,25.0,4415298216,bob.garcia@example.com,DevOps-Texas,Active,2023-06-25,114871.08,Average,False,DevOps,Texas,2,2,<25,High
EMP-1734,Eva Johnson,25.0,3929578670,eva.johnson@example.com,HR-Nevada,Active,2021-09-16,81504.31,Excellent,False,HR,Nevada,4,4,<25,Medium
EMP-1735,David Williams,30.0,8153523735,david.williams@example.com,Admin-New York,Pending,2022-12-07,102524.86,Poor,False,Admin,New York,1,2,25-34,High
EMP-1736,Charlie Brown,25.0,507918157,charlie.brown@example.com,Finance-Illinois,Pending,2022-12-14,53043.74,Excellent,True,Finance,Illinois,4,2,<25,Low
EMP-1737,Eva Jones,30.0,9988683451,eva.jones@example.com,DevOps-Illinois,Inactive,2020-04-18,82547.26,Excellent,True,DevOps,Illinois,4,5,25-34,Medium
EMP-1738,Bob Jones,40.0,7346666169,bob.jones@example.com,DevOps-California,Pending,2024-10-11,113900.81,Average,True,DevOps,California,2,0,35-44,High
EMP-1739,Bob Brown,25.0,7158796473,bob.brown@example.com,HR-Nevada,Inactive,2021-04-18,118585.5,Average,True,HR,Nevada,2,4,<25,High
EMP-1740,Bob Davis,35.0,803149981,bob.davis@example.com,Finance-Illinois,Pending,2020-06-29,63049.22,Poor,True,Finance,Illinois,1,5,25-34,Low
EMP-1741,Heidi Miller,30.0,5080046357,heidi.miller@example.com,DevOps-Texas,Active,2021-05-21,114558.91,Average,False,DevOps,Texas,2,4,25-34,High
EMP-1742,Heidi Johnson,40.0,688285030,heidi.johnson@example.com,DevOps-New York,Active,2021-12-11,97901.79,Average,True,DevOps,New York,2,3,35-44,High
EMP-1743,Eva Jones,30.0,7235137398,eva.jones@example.com,Sales-California,Active,2023-07-05,68037.56,Average,False,Sales,California,2,2,25-34,Low
EMP-1744,Alice Williams,30.0,63140351,alice.williams@example.com,HR-New York,Active,2021-11-30,112802.27,Excellent,False,HR,New York,4,3,25-34,High
EMP-1745,Bob Johnson,40.0,6356022938,bob.johnson@example.com,Sales-Nevada,Pending,2024-11-22,93786.72,Poor,False,Sales,Nevada,1,0,35-44,Medium
EMP-1746,David Williams,30.0,4694346065,david.williams@example.com,Admin-Florida,Inactive,2023-05-24,73049.93,Good,False,Admin,Florida,3,2,25-34,Low
EMP-1747,David Davis,30.0,6437490606,david.davis@example.com,Sales-Illinois,Pending,2024-06-26,64161.72,Excellent,True,Sales,Illinois,4,1,25-34,Low
EMP-1748,Charlie Smith,40.0,2311127127,charlie.smith@example.com,Admin-Nevada,Pending,2020-11-19,72224.73,Average,False,Admin,Nevada,2,4,35-44,Low
EMP-1749,Bob Johnson,30.0,5246484493,bob.johnson@example.com,HR-New York,Pending,2020-03-01,103580.45,Excellent,False,HR,New York,4,5,25-34,High
EMP-1750,Grace Garcia,40.0,1163187327,grace.garcia@example.com,HR-Florida,Pending,2024-08-09,112589.11,Average,False,HR,Florida,2,1,35-44,High
EMP-1751,Eva Jones,30.0,771130620,eva.jones@example.com,Admin-Texas,Active,2021-01-13,51833.88,Average,True,Admin,Texas,2,4,25-34,Low
EMP-1752,Eva Johnson,30.0,1369572789,eva.johnson@example.com,Sales-Illinois,Active,2023-05-06,66252.78,Excellent,True,Sales,Illinois,4,2,25-34,Low
EMP-1753,Frank Johnson,25.0,8335090253,frank.johnson@example.com,DevOps-Florida,Active,2022-10-25,109229.68,Poor,True,DevOps,Florida,1,2,<25,High
EMP-1754,Frank Johnson,30.0,2573066247,frank.johnson@example.com,Finance-Florida,Inactive,2020-10-08,61465.05,Average,False,Finance,Florida,2,4,25-34,Low
EMP-1755,Grace Miller,25.0,1323570712,grace.miller@example.com,HR-Florida,Active,2024-02-29,96993.74,Poor,False,HR,Florida,1,1,<25,High
EMP-1756,David Johnson,25.0,9848228500,david.johnson@example.com,Admin-Florida,Pending,2022-09-30,98150.39,Good,True,Admin,Florida,3,3,<25,High
EMP-1757,David Williams,40.0,1688092549,david.williams@example.com,Finance-Texas,Pending,2024-02-14,107703.0,Average,False,Finance,Texas,2,1,35-44,High
EMP-1758,Grace Smith,30.0,2130609068,grace.smith@example.com,DevOps-Illinois,Pending,2023-01-03,86766.14,Poor,True,DevOps,Illinois,1,2,25-34,Medium
EMP-1759,Alice Davis,30.0,1309810795,alice.davis@example.com,Cloud Tech-Florida,Inactive,2024-08-20,111443.69,Poor,True,Cloud Tech,Florida,1,1,25-34,High
EMP-1760,David Brown,30.0,4967379456,david.brown@example.com,Sales-Florida,Pending,2020-03-21,89039.07,Good,False,Sales,Florida,3,5,25-34,Medium
EMP-1761,Alice Johnson,30.0,7278532425,alice.johnson@example.com,HR-Florida,Inactive,2024-12-16,71318.79,Poor,False,HR,Florida,1,0,25-34,Low
EMP-1762,Heidi Jones,30.0,4250642075,heidi.jones@example.com,Finance-California,Pending,2020-04-21,98296.71,Poor,False,Finance,California,1,5,25-34,High
EMP-1763,Heidi Johnson,40.0,8362536666,heidi.johnson@example.com,Cloud Tech-Nevada,Pending,2020-08-19,62584.0,Good,False,Cloud Tech,Nevada,3,5,35-44,Low
EMP-1764,Charlie Jones,40.0,7767555627,charlie.jones@example.com,Finance-California,Inactive,2020-02-21,62521.5,Average,True,Finance,California,2,5,35-44,Low
EMP-1765,David Williams,40.0,3333939577,david.williams@example.com,Cloud Tech-California,Inactive,2023-11-17,95400.35,Poor,True,Cloud Tech,California,1,1,35-44,High
EMP-1766,Charlie Jones,25.0,6543627186,charlie.jones@example.com,Cloud Tech-Texas,Pending,2022-07-09,94385.07,Poor,True,Cloud Tech,Texas,1,3,<25,Medium
EMP-1767,Grace Garcia,30.0,4960335825,grace.garcia@example.com,Sales-New York,Inactive,2023-02-01,76642.49,Poor,True,Sales,New York,1,2,25-34,Medium
EMP-1768,Frank Brown,30.0,8627036923,frank.brown@example.com,DevOps-New York,Active,2024-11-14,60122.52,Excellent,True,DevOps,New York,4,0,25-34,Low
EMP-1769,Alice Smith,40.0,9269326572,alice.smith@example.com,HR-California,Pending,2024-04-23,117267.63,Good,False,HR,California,3,1,35-44,High
EMP-1770,Charlie Jones,25.0,2759980110,charlie.jones@example.com,Admin-New York,Active,2023-06-29,85155.05639558233,Excellent,True,Admin,New York,4,2,<25,Medium
EMP-1771,Heidi Jones,40.0,5155322,heidi.jones@example.com,Sales-Texas,Pending,2024-12-12,84542.68,Good,True,Sales,Texas,3,0,35-44,Medium
EMP-1772,Heidi Smith,40.0,4159597751,heidi.smith@example.com,Finance-Florida,Active,2023-05-16,92007.15,Average,True,Finance,Florida,2,2,35-44,Medium
EMP-1774,Frank Johnson,25.0,9628874311,frank.johnson@example.com,Admin-Texas,Pending,2023-03-29,108661.01,Poor,False,Admin,Texas,1,2,<25,High
EMP-1775,Bob Jones,25.0,7102676719,bob.jones@example.com,Cloud Tech-Florida,Active,2020-11-26,97046.33,Good,False,Cloud Tech,Florida,3,4,<25,High
EMP-1776,Charlie Smith,40.0,9579927078,charlie.smith@example.com,DevOps-Illinois,Inactive,2020-03-14,56518.84,Average,False,DevOps,Illinois,2,5,35-44,Low
EMP-1777,Frank Garcia,40.0,5515122945,frank.garcia@example.com,Cloud Tech-Florida,Pending,2020-05-12,70498.29,Good,True,Cloud Tech,Florida,3,5,35-44,Low
EMP-1778,Eva Garcia,35.0,2135415969,eva.garcia@example.com,Sales-Florida,Pending,2021-03-05,98708.06,Average,True,Sales,Florida,2,4,25-34,High
EMP-1779,Bob Williams,30.0,9962543847,bob.williams@example.com,DevOps-Nevada,Pending,2020-06-28,83856.41,Excellent,False,DevOps,Nevada,4,5,25-34,Medium
EMP-1780,Eva Smith,40.0,752034475,eva.smith@example.com,Sales-California,Inactive,2022-12-12,90259.99,Average,False,Sales,California,2,2,35-44,Medium
EMP-1781,Charlie Williams,30.0,5047158028,charlie.williams@example.com,Sales-Florida,Pending,2024-02-02,94230.03,Excellent,True,Sales,Florida,4,1,25-34,Medium
EMP-1782,Charlie Garcia,30.0,904637659,charlie.garcia@example.com,Admin-Nevada,Inactive,2021-01-31,50110.66,Average,True,Admin,Nevada,2,4,25-34,Low
EMP-1783,Bob Brown,30.0,4655866524,bob.brown@example.com,Sales-Florida,Inactive,2020-04-03,73365.46,Poor,False,Sales,Florida,1,5,25-34,Low
EMP-1784,David Johnson,25.0,4837441714,david.johnson@example.com,DevOps-New York,Pending,2021-07-30,67809.23,Excellent,False,DevOps,New York,4,4,<25,Low
EMP-1785,Eva Smith,30.0,8102131250,eva.smith@example.com,Sales-California,Active,2020-08-21,98008.51,Average,False,Sales,California,2,5,25-34,High
EMP-1786,Alice Davis,30.0,2931100590,alice.davis@example.com,Admin-California,Inactive,2023-10-09,83537.58,Poor,False,Admin,California,1,1,25-34,Medium
EMP-1787,Alice Garcia,30.0,2975191022,alice.garcia@example.com,Finance-New York,Pending,2022-08-01,112444.08,Excellent,True,Finance,New York,4,3,25-34,High
EMP-1788,Frank Garcia,40.0,1211063300,frank.garcia@example.com,Finance-Nevada,Active,2024-09-06,86475.13,Poor,True,Finance,Nevada,1,1,35-44,Medium
EMP-1789,Frank Davis,30.0,6583737926,frank.davis@example.com,Sales-Texas,Active,2023-03-28,97984.53,Good,True,Sales,Texas,3,2,25-34,High
EMP-1790,Frank Miller,25.0,4907280122,frank.miller@example.com,Admin-California,Active,2021-11-25,118853.31,Good,False,Admin,California,3,3,<25,High
EMP-1791,Charlie Garcia,30.0,4289311324,charlie.garcia@example.com,Sales-Florida,Active,2023-05-03,58179.12,Excellent,False,Sales,Florida,4,2,25-34,Low
EMP-1792,Eva Jones,35.0,3269496842,eva.jones@example.com,DevOps-Texas,Inactive,2022-04-27,56075.84,Average,True,DevOps,Texas,2,3,25-34,Low
EMP-1793,Frank Brown,40.0,6453804420,frank.brown@example.com,HR-New York,Pending,2021-09-11,62250.89,Excellent,True,HR,New York,4,4,35-44,Low
EMP-1794,Alice Smith,30.0,175096169,alice.smith@example.com,Cloud Tech-Florida,Pending,2020-02-21,105931.77,Poor,True,Cloud Tech,Florida,1,5,25-34,High
EMP-1795,Charlie Davis,30.0,1595919456,charlie.davis@example.com,HR-Florida,Pending,2024-11-24,86653.96,Average,True,HR,Florida,2,0,25-34,Medium
EMP-1796,Charlie Jones,25.0,5757475832,charlie.jones@example.com,Sales-Nevada,Active,2021-02-24,100719.94,Good,False,Sales,Nevada,3,4,<25,High
EMP-1797,Bob Davis,25.0,9205677566,bob.davis@example.com,HR-Texas,Pending,2024-10-02,91600.13,Average,True,HR,Texas,2,1,<25,Medium
EMP-1798,Heidi Smith,25.0,7722660255,heidi.smith@example.com,Cloud Tech-Illinois,Pending,2024-03-06,71873.66,Good,True,Cloud Tech,Illinois,3,1,<25,Low
EMP-1799,Eva Williams,30.0,2650622922,eva.williams@example.com,HR-New York,Active,2021-08-09,69365.47,Average,True,HR,New York,2,4,25-34,Low
EMP-1800,Heidi Smith,25.0,1067245306,heidi.smith@example.com,HR-New York,Active,2021-07-14,58012.23,Average,True,HR,New York,2,4,<25,Low
EMP-1801,Bob Miller,30.0,6248433796,bob.miller@example.com,Sales-California,Pending,2021-10-14,68973.65,Average,True,Sales,California,2,3,25-34,Low
EMP-1802,Eva Smith,30.0,6627051156,eva.smith@example.com,Admin-New York,Active,2021-09-29,92928.4,Poor,True,Admin,New York,1,4,25-34,Medium
EMP-1803,Heidi Smith,25.0,9423873669,heidi.smith@example.com,Admin-Texas,Inactive,2023-10-15,53531.92,Poor,True,Admin,Texas,1,1,<25,Low
EMP-1804,Bob Miller,40.0,4254969191,bob.miller@example.com,Finance-New York,Pending,2023-05-05,112389.31,Excellent,False,Finance,New York,4,2,35-44,High
EMP-1805,Heidi Brown,30.0,8455259709,heidi.brown@example.com,HR-California,Inactive,2024-08-01,63870.3,Excellent,False,HR,California,4,1,25-34,Low
EMP-1806,Bob Garcia,40.0,7563353573,bob.garcia@example.com,Sales-New York,Active,2024-07-22,106164.53,Good,False,Sales,New York,3,1,35-44,High
EMP-1807,Bob Smith,40.0,8595325938,bob.smith@example.com,HR-Nevada,Pending,2023-12-25,103654.54,Poor,False,HR,Nevada,1,1,35-44,High
EMP-1808,David Miller,30.0,9337970580,david.miller@example.com,Sales-California,Inactive,2022-03-13,62834.72,Good,True,Sales,California,3,3,25-34,Low
EMP-1809,Frank Jones,35.0,6295187793,frank.jones@example.com,Finance-Florida,Active,2020-05-13,83273.41,Excellent,False,Finance,Florida,4,5,25-34,Medium
EMP-1810,Heidi Williams,30.0,1763425072,heidi.williams@example.com,HR-California,Pending,2023-03-22,58917.58,Good,False,HR,California,3,2,25-34,Low
EMP-1811,Bob Williams,35.0,3055978244,bob.williams@example.com,Sales-Nevada,Active,2024-06-10,71148.27,Excellent,True,Sales,Nevada,4,1,25-34,Low
EMP-1812,Grace Smith,30.0,7598339913,grace.smith@example.com,Sales-New York,Pending,2020-11-21,118172.42,Poor,True,Sales,New York,1,4,25-34,High
EMP-1813,Frank Brown,30.0,388436603,frank.brown@example.com,DevOps-Illinois,Inactive,2024-05-25,118614.37,Average,False,DevOps,Illinois,2,1,25-34,High
EMP-1814,Frank Brown,30.0,4324006156,frank.brown@example.com,DevOps-New York,Active,2023-09-19,96872.36,Poor,False,DevOps,New York,1,2,25-34,High
EMP-1815,Heidi Jones,25.0,2768297513,heidi.jones@example.com,Sales-Illinois,Inactive,2021-10-28,88856.14,Good,True,Sales,Illinois,3,3,<25,Medium
EMP-1816,Charlie Smith,35.0,7439742924,charlie.smith@example.com,Finance-Texas,Pending,2020-08-10,97985.61,Good,False,Finance,Texas,3,5,25-34,High
EMP-1817,Grace Williams,35.0,105875255,grace.williams@example.com,Finance-Nevada,Pending,2020-05-05,56337.31,Poor,True,Finance,Nevada,1,5,25-34,Low
EMP-1818,Alice Brown,30.0,8065625903,alice.brown@example.com,DevOps-New York,Inactive,2022-12-24,70405.23,Poor,True,DevOps,New York,1,2,25-34,Low
EMP-1819,Heidi Smith,30.0,5990802710,heidi.smith@example.com,Admin-Nevada,Inactive,2021-09-05,89919.35,Excellent,True,Admin,Nevada,4,4,25-34,Medium
EMP-1820,Eva Davis,40.0,2218231554,eva.davis@example.com,DevOps-California,Active,2023-04-08,50568.35,Good,True,DevOps,California,3,2,35-44,Low
EMP-1821,Grace Brown,30.0,1651768085,grace.brown@example.com,HR-Texas,Inactive,2023-01-29,85155.05639558233,Good,False,HR,Texas,3,2,25-34,Medium
EMP-1822,Frank Miller,25.0,6281372142,frank.miller@example.com,HR-Texas,Active,2022-06-03,99155.53,Poor,True,HR,Texas,1,3,<25,High
EMP-1823,Frank Davis,40.0,3080037002,frank.davis@example.com,Finance-Florida,Inactive,2023-01-21,64785.13,Average,True,Finance,Florida,2,2,35-44,Low
EMP-1824,Charlie Garcia,30.0,3228556607,charlie.garcia@example.com,Sales-Florida,Inactive,2024-09-16,79206.48,Good,False,Sales,Florida,3,1,25-34,Medium
EMP-1825,Charlie Brown,30.0,4706810389,charlie.brown@example.com,Cloud Tech-Texas,Pending,2020-02-02,60079.71,Average,True,Cloud Tech,Texas,2,5,25-34,Low
EMP-1826,Grace Williams,30.0,3397051957,grace.williams@example.com,Cloud Tech-New York,Pending,2024-07-08,79109.88,Poor,False,Cloud Tech,New York,1,1,25-34,Medium
EMP-1827,Grace Johnson,30.0,2632809447,grace.johnson@example.com,Admin-Florida,Pending,2022-05-18,88643.5,Poor,False,Admin,Florida,1,3,25-34,Medium
EMP-1828,Frank Davis,30.0,5862394534,frank.davis@example.com,Admin-Florida,Pending,2020-01-16,90455.7,Excellent,False,Admin,Florida,4,5,25-34,Medium
EMP-1829,David Garcia,30.0,4614707985,david.garcia@example.com,HR-Florida,Pending,2023-03-26,75687.9,Good,True,HR,Florida,3,2,25-34,Medium
EMP-1830,Heidi Jones,35.0,3210613393,heidi.jones@example.com,Cloud Tech-Illinois,Inactive,2023-11-15,55604.42,Average,False,Cloud Tech,Illinois,2,1,25-34,Low
EMP-1831,Eva Jones,40.0,3945703942,eva.jones@example.com,Sales-Texas,Pending,2024-12-27,92704.94,Excellent,False,Sales,Texas,4,0,35-44,Medium
EMP-1832,Bob Williams,30.0,8040325375,bob.williams@example.com,Sales-California,Pending,2020-04-18,113250.97,Good,True,Sales,California,3,5,25-34,High
EMP-1833,Alice Brown,40.0,5769277893,alice.brown@example.com,Finance-Illinois,Inactive,2023-03-21,101367.02,Excellent,False,Finance,Illinois,4,2,35-44,High
EMP-1834,Eva Smith,35.0,3191009003,eva.smith@example.com,Admin-Texas,Pending,2023-05-08,102459.77,Poor,False,Admin,Texas,1,2,25-34,High
EMP-1835,Eva Brown,25.0,476921052,eva.brown@example.com,DevOps-Florida,Pending,2020-12-12,90100.2,Good,False,DevOps,Florida,3,4,<25,Medium
EMP-1836,Eva Williams,30.0,3651460400,eva.williams@example.com,Cloud Tech-California,Inactive,2020-06-17,58877.49,Excellent,False,Cloud Tech,California,4,5,25-34,Low
EMP-1837,Eva Jones,35.0,4247310719,eva.jones@example.com,Admin-Illinois,Inactive,2021-07-17,85155.05639558233,Excellent,False,Admin,Illinois,4,4,25-34,Medium
EMP-1838,Bob Brown,30.0,1137984408,bob.brown@example.com,Admin-Illinois,Pending,2020-11-05,96140.89,Average,True,Admin,Illinois,2,4,25-34,High
